  File "/home/airflow/.local/lib/python3.11/site-packages/pandas/core/generic.py", line 3902, in to_csv
    return DataFrameRenderer(formatter).to_csv(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.11/site-packages/pandas/io/formats/format.py", line 1152, in to_csv
    csv_formatter.save()
  File "/home/airflow/.local/lib/python3.11/site-packages/pandas/io/formats/csvs.py", line 247, in save
    with get_handle(
         ^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.11/site-packages/pandas/io/common.py", line 863, in get_handle
    handle = open(
             ^^^^^
PermissionError: [Errno 13] Permission denied: '/opt/airflow/data/stoploss_output/^NSEI/final.csv'
2026-02-04 05:33:02,212 INFO Blue Jet Healthcare (BLUEJET.NS): downloading 2026-02-03 to 2026-02-03 (inclusive)
2026-02-04 05:33:04,209 INFO Windlas Biotech (WINDLAS.NS): downloading 2026-02-03 to 2026-02-03 (inclusive)
2026-02-05 03:56:07,245 INFO Fusion Finance (FUSION.NS): downloading 2026-02-04 to 2026-02-04 (inclusive)
2026-02-05 03:56:08,023 ERROR Failed processing Fusion Finance (FUSION.NS)
AttributeError: 'NAType' object has no attribute 'rint'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/opt/airflow/stoploss_repo/src/stoploss/run_pipeline.py", line 427, in run_pipeline
    final_df["TrailingStop"] = final_df["TrailingStop"].round(2)
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.11/site-packages/pandas/core/series.py", line 2692, in round
    result = self._values.round(decimals)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: loop of ufunc does not support argument 0 of type NAType which has no callable rint method
2026-02-05 03:56:08,091 INFO SGS (SYRMA.NS): downloading 2026-02-04 to 2026-02-04 (inclusive)
2026-02-05 03:56:08,371 ERROR Failed processing SGS (SYRMA.NS)
AttributeError: 'NAType' object has no attribute 'rint'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/opt/airflow/stoploss_repo/src/stoploss/run_pipeline.py", line 427, in run_pipeline
    final_df["TrailingStop"] = final_df["TrailingStop"].round(2)
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.11/site-packages/pandas/core/series.py", line 2692, in round
    result = self._values.round(decimals)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: loop of ufunc does not support argument 0 of type NAType which has no callable rint method
2026-02-05 03:56:08,460 INFO Reliance (RELIANCE.NS): downloading 2026-02-04 to 2026-02-04 (inclusive)
2026-02-05 03:56:08,904 ERROR Failed processing Reliance (RELIANCE.NS)
AttributeError: 'NAType' object has no attribute 'rint'

